,img_paths,img_labels,train_test
5428,093.Clark_Nutcracker/Clark_Nutcracker_0063_84869.jpg,93,1
5429,093.Clark_Nutcracker/Clark_Nutcracker_0058_85384.jpg,93,1
5431,093.Clark_Nutcracker/Clark_Nutcracker_0066_85390.jpg,93,1
5432,093.Clark_Nutcracker/Clark_Nutcracker_0087_84898.jpg,93,1
5435,093.Clark_Nutcracker/Clark_Nutcracker_0117_84912.jpg,93,1
5438,093.Clark_Nutcracker/Clark_Nutcracker_0026_84945.jpg,93,1
5440,093.Clark_Nutcracker/Clark_Nutcracker_0062_85464.jpg,93,1
5441,093.Clark_Nutcracker/Clark_Nutcracker_0082_85477.jpg,93,1
5442,093.Clark_Nutcracker/Clark_Nutcracker_0083_85480.jpg,93,1
5443,093.Clark_Nutcracker/Clark_Nutcracker_0136_85490.jpg,93,1
5449,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0068_86033.jpg,94,1
5451,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0054_86551.jpg,94,1
5453,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0114_86554.jpg,94,1
5457,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0043_86196.jpg,94,1
5458,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0055_86075.jpg,94,1
5459,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0036_86596.jpg,94,1
5460,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0111_86621.jpg,94,1
5461,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0040_86127.jpg,94,1
5462,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0096_86140.jpg,94,1
5464,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0094_86156.jpg,94,1
5465,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0066_86159.jpg,94,1
5466,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0039_86166.jpg,94,1
5468,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0049_86557.jpg,94,1
5471,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0048_86207.jpg,94,1
5472,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0115_86760.jpg,94,1
5474,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0002_86287.jpg,94,1
5476,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0142_86805.jpg,94,1
5480,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0025_85803.jpg,94,1
5481,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0064_86324.jpg,94,1
5483,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0047_85819.jpg,94,1
5485,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0065_85829.jpg,94,1
5489,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0137_86910.jpg,94,1
5491,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0131_86416.jpg,94,1
5492,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0027_85905.jpg,94,1
5494,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0095_86425.jpg,94,1
5497,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0097_85940.jpg,94,1
5499,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0077_86462.jpg,94,1
5500,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0106_85955.jpg,94,1
5502,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0104_85969.jpg,94,1
5503,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0128_86947.jpg,94,1
5506,095.Baltimore_Oriole/Baltimore_Oriole_0027_87561.jpg,95,1
5510,095.Baltimore_Oriole/Baltimore_Oriole_0020_87066.jpg,95,1
5511,095.Baltimore_Oriole/Baltimore_Oriole_0038_87083.jpg,95,1
5512,095.Baltimore_Oriole/Baltimore_Oriole_0021_87089.jpg,95,1
5513,095.Baltimore_Oriole/Baltimore_Oriole_0133_87602.jpg,95,1
5515,095.Baltimore_Oriole/Baltimore_Oriole_0071_89611.jpg,95,1
5516,095.Baltimore_Oriole/Baltimore_Oriole_0106_89680.jpg,95,1
5517,095.Baltimore_Oriole/Baltimore_Oriole_0084_89684.jpg,95,1
5521,095.Baltimore_Oriole/Baltimore_Oriole_0045_88178.jpg,95,1
5522,095.Baltimore_Oriole/Baltimore_Oriole_0024_89720.jpg,95,1
5525,095.Baltimore_Oriole/Baltimore_Oriole_0014_87690.jpg,95,1
5527,095.Baltimore_Oriole/Baltimore_Oriole_0101_87207.jpg,95,1
5533,095.Baltimore_Oriole/Baltimore_Oriole_0102_88818.jpg,95,1
5534,095.Baltimore_Oriole/Baltimore_Oriole_0128_87796.jpg,95,1
5539,095.Baltimore_Oriole/Baltimore_Oriole_0033_88347.jpg,95,1
5542,095.Baltimore_Oriole/Baltimore_Oriole_0069_87839.jpg,95,1
5544,095.Baltimore_Oriole/Baltimore_Oriole_0100_89908.jpg,95,1
5548,095.Baltimore_Oriole/Baltimore_Oriole_0120_88403.jpg,95,1
5552,095.Baltimore_Oriole/Baltimore_Oriole_0050_89750.jpg,95,1
5553,095.Baltimore_Oriole/Baltimore_Oriole_0092_87435.jpg,95,1
5555,095.Baltimore_Oriole/Baltimore_Oriole_0111_87449.jpg,95,1
5556,095.Baltimore_Oriole/Baltimore_Oriole_0091_88487.jpg,95,1
5557,095.Baltimore_Oriole/Baltimore_Oriole_0104_86979.jpg,95,1
5558,095.Baltimore_Oriole/Baltimore_Oriole_0052_89553.jpg,95,1
5559,095.Baltimore_Oriole/Baltimore_Oriole_0064_89554.jpg,95,1
5560,095.Baltimore_Oriole/Baltimore_Oriole_0119_88022.jpg,95,1
5561,095.Baltimore_Oriole/Baltimore_Oriole_0039_88027.jpg,95,1
5562,095.Baltimore_Oriole/Baltimore_Oriole_0007_88038.jpg,95,1
5563,095.Baltimore_Oriole/Baltimore_Oriole_0131_87542.jpg,95,1
5564,095.Baltimore_Oriole/Baltimore_Oriole_0130_89596.jpg,95,1
5565,096.Hooded_Oriole/Hooded_Oriole_0050_90629.jpg,96,1
5572,096.Hooded_Oriole/Hooded_Oriole_0117_90464.jpg,96,1
5576,096.Hooded_Oriole/Hooded_Oriole_0070_90221.jpg,96,1
5578,096.Hooded_Oriole/Hooded_Oriole_0104_90264.jpg,96,1
5580,096.Hooded_Oriole/Hooded_Oriole_0091_90821.jpg,96,1
5581,096.Hooded_Oriole/Hooded_Oriole_0096_90311.jpg,96,1
5582,096.Hooded_Oriole/Hooded_Oriole_0126_90319.jpg,96,1
5583,096.Hooded_Oriole/Hooded_Oriole_0035_90331.jpg,96,1
5585,096.Hooded_Oriole/Hooded_Oriole_0055_90850.jpg,96,1
5586,096.Hooded_Oriole/Hooded_Oriole_0124_90350.jpg,96,1
5589,096.Hooded_Oriole/Hooded_Oriole_0060_90879.jpg,96,1
5591,096.Hooded_Oriole/Hooded_Oriole_0125_90382.jpg,96,1
5592,096.Hooded_Oriole/Hooded_Oriole_0076_90895.jpg,96,1
5593,096.Hooded_Oriole/Hooded_Oriole_0053_90898.jpg,96,1
5594,096.Hooded_Oriole/Hooded_Oriole_0106_90899.jpg,96,1
5595,096.Hooded_Oriole/Hooded_Oriole_0068_90397.jpg,96,1
5598,096.Hooded_Oriole/Hooded_Oriole_0067_90416.jpg,96,1
5599,096.Hooded_Oriole/Hooded_Oriole_0130_90422.jpg,96,1
5600,096.Hooded_Oriole/Hooded_Oriole_0054_90849.jpg,96,1
5602,096.Hooded_Oriole/Hooded_Oriole_0115_90442.jpg,96,1
5603,096.Hooded_Oriole/Hooded_Oriole_0013_90445.jpg,96,1
5605,096.Hooded_Oriole/Hooded_Oriole_0049_89955.jpg,96,1
5606,096.Hooded_Oriole/Hooded_Oriole_0069_90981.jpg,96,1
5608,096.Hooded_Oriole/Hooded_Oriole_0079_89978.jpg,96,1
5610,096.Hooded_Oriole/Hooded_Oriole_0043_90499.jpg,96,1
5611,096.Hooded_Oriole/Hooded_Oriole_0111_89988.jpg,96,1
5617,096.Hooded_Oriole/Hooded_Oriole_0118_90049.jpg,96,1
5618,096.Hooded_Oriole/Hooded_Oriole_0074_91081.jpg,96,1
5619,096.Hooded_Oriole/Hooded_Oriole_0038_90575.jpg,96,1
5620,096.Hooded_Oriole/Hooded_Oriole_0075_90788.jpg,96,1
5627,097.Orchard_Oriole/Orchard_Oriole_0082_91654.jpg,97,1
5628,097.Orchard_Oriole/Orchard_Oriole_0048_91393.jpg,97,1
5629,097.Orchard_Oriole/Orchard_Oriole_0098_91401.jpg,97,1
5630,097.Orchard_Oriole/Orchard_Oriole_0084_91658.jpg,97,1
5634,097.Orchard_Oriole/Orchard_Oriole_0080_91417.jpg,97,1
5635,097.Orchard_Oriole/Orchard_Oriole_0042_91678.jpg,97,1
5636,097.Orchard_Oriole/Orchard_Oriole_0005_91682.jpg,97,1
5640,097.Orchard_Oriole/Orchard_Oriole_0023_91705.jpg,97,1
5641,097.Orchard_Oriole/Orchard_Oriole_0032_91201.jpg,97,1
5642,097.Orchard_Oriole/Orchard_Oriole_0051_91787.jpg,97,1
5645,097.Orchard_Oriole/Orchard_Oriole_0006_91724.jpg,97,1
5647,097.Orchard_Oriole/Orchard_Oriole_0035_92003.jpg,97,1
5650,097.Orchard_Oriole/Orchard_Oriole_0024_91755.jpg,97,1
5654,097.Orchard_Oriole/Orchard_Oriole_0091_91774.jpg,97,1
5656,097.Orchard_Oriole/Orchard_Oriole_0039_91267.jpg,97,1
5657,097.Orchard_Oriole/Orchard_Oriole_0092_92128.jpg,97,1
5660,097.Orchard_Oriole/Orchard_Oriole_0004_91275.jpg,97,1
5661,097.Orchard_Oriole/Orchard_Oriole_0033_91532.jpg,97,1
5662,097.Orchard_Oriole/Orchard_Oriole_0059_92046.jpg,97,1
5665,097.Orchard_Oriole/Orchard_Oriole_0061_91941.jpg,97,1
5669,097.Orchard_Oriole/Orchard_Oriole_0015_91565.jpg,97,1
5670,097.Orchard_Oriole/Orchard_Oriole_0034_91825.jpg,97,1
5672,097.Orchard_Oriole/Orchard_Oriole_0075_91847.jpg,97,1
5673,097.Orchard_Oriole/Orchard_Oriole_0011_91592.jpg,97,1
5674,097.Orchard_Oriole/Orchard_Oriole_0019_91338.jpg,97,1
5675,097.Orchard_Oriole/Orchard_Oriole_0095_91345.jpg,97,1
5677,097.Orchard_Oriole/Orchard_Oriole_0044_91360.jpg,97,1
5679,097.Orchard_Oriole/Orchard_Oriole_0116_91645.jpg,97,1
5680,097.Orchard_Oriole/Orchard_Oriole_0046_91646.jpg,97,1
5683,097.Orchard_Oriole/Orchard_Oriole_0009_91902.jpg,97,1
5687,098.Scott_Oriole/Scott_Oriole_0085_92206.jpg,98,1
5688,098.Scott_Oriole/Scott_Oriole_0025_92207.jpg,98,1
5689,098.Scott_Oriole/Scott_Oriole_0045_92237.jpg,98,1
5690,098.Scott_Oriole/Scott_Oriole_0003_92247.jpg,98,1
5694,098.Scott_Oriole/Scott_Oriole_0069_92271.jpg,98,1
5695,098.Scott_Oriole/Scott_Oriole_0024_92302.jpg,98,1
5697,098.Scott_Oriole/Scott_Oriole_0042_795844.jpg,98,1
5698,098.Scott_Oriole/Scott_Oriole_0068_795804.jpg,98,1
5700,098.Scott_Oriole/Scott_Oriole_0031_90270.jpg,98,1
5701,098.Scott_Oriole/Scott_Oriole_0051_795807.jpg,98,1
5703,098.Scott_Oriole/Scott_Oriole_0064_92321.jpg,98,1
5704,098.Scott_Oriole/Scott_Oriole_0032_795810.jpg,98,1
5707,098.Scott_Oriole/Scott_Oriole_0008_795814.jpg,98,1
5708,098.Scott_Oriole/Scott_Oriole_0019_795815.jpg,98,1
5709,098.Scott_Oriole/Scott_Oriole_0056_795816.jpg,98,1
5712,098.Scott_Oriole/Scott_Oriole_0083_795821.jpg,98,1
5715,098.Scott_Oriole/Scott_Oriole_0001_795826.jpg,98,1
5717,098.Scott_Oriole/Scott_Oriole_0043_795828.jpg,98,1
5719,098.Scott_Oriole/Scott_Oriole_0030_795830.jpg,98,1
5720,098.Scott_Oriole/Scott_Oriole_0077_795831.jpg,98,1
5722,098.Scott_Oriole/Scott_Oriole_0078_795833.jpg,98,1
5723,098.Scott_Oriole/Scott_Oriole_0023_795835.jpg,98,1
5725,098.Scott_Oriole/Scott_Oriole_0012_795837.jpg,98,1
5726,098.Scott_Oriole/Scott_Oriole_0040_795839.jpg,98,1
5728,098.Scott_Oriole/Scott_Oriole_0022_92356.jpg,98,1
5731,098.Scott_Oriole/Scott_Oriole_0058_795849.jpg,98,1
5732,098.Scott_Oriole/Scott_Oriole_0005_92362.jpg,98,1
5736,098.Scott_Oriole/Scott_Oriole_0067_795858.jpg,98,1
5742,098.Scott_Oriole/Scott_Oriole_0016_92398.jpg,98,1
5743,098.Scott_Oriole/Scott_Oriole_0075_795817.jpg,98,1
5744,099.Ovenbird/Ovenbird_0050_92672.jpg,99,1
5746,099.Ovenbird/Ovenbird_0032_93199.jpg,99,1
5749,099.Ovenbird/Ovenbird_0022_92702.jpg,99,1
5753,099.Ovenbird/Ovenbird_0104_92763.jpg,99,1
5755,099.Ovenbird/Ovenbird_0035_92785.jpg,99,1
5757,099.Ovenbird/Ovenbird_0046_92821.jpg,99,1
5760,099.Ovenbird/Ovenbird_0128_93366.jpg,99,1
5761,099.Ovenbird/Ovenbird_0136_92859.jpg,99,1
5763,099.Ovenbird/Ovenbird_0090_93375.jpg,99,1
5764,099.Ovenbird/Ovenbird_0004_92868.jpg,99,1
5769,099.Ovenbird/Ovenbird_0003_92910.jpg,99,1
5770,099.Ovenbird/Ovenbird_0045_92973.jpg,99,1
5771,099.Ovenbird/Ovenbird_0010_92957.jpg,99,1
5772,099.Ovenbird/Ovenbird_0130_92452.jpg,99,1
5775,099.Ovenbird/Ovenbird_0059_92470.jpg,99,1
5777,099.Ovenbird/Ovenbird_0118_93002.jpg,99,1
5778,099.Ovenbird/Ovenbird_0034_93006.jpg,99,1
5779,099.Ovenbird/Ovenbird_0112_93018.jpg,99,1
5780,099.Ovenbird/Ovenbird_0098_93032.jpg,99,1
5781,099.Ovenbird/Ovenbird_0011_92451.jpg,99,1
5782,099.Ovenbird/Ovenbird_0064_93208.jpg,99,1
5789,099.Ovenbird/Ovenbird_0027_93086.jpg,99,1
5791,099.Ovenbird/Ovenbird_0024_92583.jpg,99,1
5792,099.Ovenbird/Ovenbird_0077_92590.jpg,99,1
5793,099.Ovenbird/Ovenbird_0124_93103.jpg,99,1
5795,099.Ovenbird/Ovenbird_0054_92594.jpg,99,1
5799,099.Ovenbird/Ovenbird_0096_93131.jpg,99,1
5801,099.Ovenbird/Ovenbird_0137_92639.jpg,99,1
5802,099.Ovenbird/Ovenbird_0135_93168.jpg,99,1
5803,099.Ovenbird/Ovenbird_0102_93172.jpg,99,1
5810,100.Brown_Pelican/Brown_Pelican_0086_93757.jpg,100,1
5811,100.Brown_Pelican/Brown_Pelican_0103_94787.jpg,100,1
5818,100.Brown_Pelican/Brown_Pelican_0036_93843.jpg,100,1
5820,100.Brown_Pelican/Brown_Pelican_0123_94368.jpg,100,1
5821,100.Brown_Pelican/Brown_Pelican_0010_94370.jpg,100,1
5823,100.Brown_Pelican/Brown_Pelican_0111_93872.jpg,100,1
5824,100.Brown_Pelican/Brown_Pelican_0031_93874.jpg,100,1
5825,100.Brown_Pelican/Brown_Pelican_0020_95422.jpg,100,1
5826,100.Brown_Pelican/Brown_Pelican_0118_93475.jpg,100,1
5827,100.Brown_Pelican/Brown_Pelican_0068_94430.jpg,100,1
5829,100.Brown_Pelican/Brown_Pelican_0100_94434.jpg,100,1
5830,100.Brown_Pelican/Brown_Pelican_0013_93589.jpg,100,1
5831,100.Brown_Pelican/Brown_Pelican_0140_93438.jpg,100,1
5832,100.Brown_Pelican/Brown_Pelican_0080_93439.jpg,100,1
5833,100.Brown_Pelican/Brown_Pelican_0131_94464.jpg,100,1
5834,100.Brown_Pelican/Brown_Pelican_0125_93461.jpg,100,1
5835,100.Brown_Pelican/Brown_Pelican_0077_93464.jpg,100,1
5838,100.Brown_Pelican/Brown_Pelican_0043_94506.jpg,100,1
5839,100.Brown_Pelican/Brown_Pelican_0139_93995.jpg,100,1
5840,100.Brown_Pelican/Brown_Pelican_0067_94529.jpg,100,1
5841,100.Brown_Pelican/Brown_Pelican_0141_94533.jpg,100,1
5843,100.Brown_Pelican/Brown_Pelican_0085_95053.jpg,100,1
5844,100.Brown_Pelican/Brown_Pelican_0071_94549.jpg,100,1
5848,100.Brown_Pelican/Brown_Pelican_0121_94067.jpg,100,1
5849,100.Brown_Pelican/Brown_Pelican_0129_94074.jpg,100,1
5850,100.Brown_Pelican/Brown_Pelican_0088_94076.jpg,100,1
5851,100.Brown_Pelican/Brown_Pelican_0007_94078.jpg,100,1
5856,100.Brown_Pelican/Brown_Pelican_0011_94683.jpg,100,1
5859,100.Brown_Pelican/Brown_Pelican_0025_95218.jpg,100,1
5863,100.Brown_Pelican/Brown_Pelican_0056_95229.jpg,100,1
5865,101.White_Pelican/White_Pelican_0073_96260.jpg,101,1
5868,101.White_Pelican/White_Pelican_0013_96901.jpg,101,1
5871,101.White_Pelican/White_Pelican_0056_97071.jpg,101,1
5873,101.White_Pelican/White_Pelican_0035_96312.jpg,101,1
5874,101.White_Pelican/White_Pelican_0009_97340.jpg,101,1
5875,101.White_Pelican/White_Pelican_0071_96061.jpg,101,1
5877,101.White_Pelican/White_Pelican_0042_97250.jpg,101,1
5878,101.White_Pelican/White_Pelican_0037_95570.jpg,101,1
5879,101.White_Pelican/White_Pelican_0039_97363.jpg,101,1
5880,101.White_Pelican/White_Pelican_0067_95573.jpg,101,1
5881,101.White_Pelican/White_Pelican_0026_95832.jpg,101,1
5882,101.White_Pelican/White_Pelican_0079_97380.jpg,101,1
5886,101.White_Pelican/White_Pelican_0010_96876.jpg,101,1
5887,101.White_Pelican/White_Pelican_0068_95635.jpg,101,1
5889,101.White_Pelican/White_Pelican_0044_96028.jpg,101,1
5890,101.White_Pelican/White_Pelican_0084_95877.jpg,101,1
5891,101.White_Pelican/White_Pelican_0012_97261.jpg,101,1
5893,101.White_Pelican/White_Pelican_0081_96148.jpg,101,1
5894,101.White_Pelican/White_Pelican_0032_96920.jpg,101,1
5895,101.White_Pelican/White_Pelican_0022_95897.jpg,101,1
5898,101.White_Pelican/White_Pelican_0059_96675.jpg,101,1
5899,101.White_Pelican/White_Pelican_0075_96422.jpg,101,1
5901,101.White_Pelican/White_Pelican_0005_95916.jpg,101,1
5903,101.White_Pelican/White_Pelican_0015_96952.jpg,101,1
5905,101.White_Pelican/White_Pelican_0028_95950.jpg,101,1
5907,101.White_Pelican/White_Pelican_0050_97913.jpg,101,1
5909,101.White_Pelican/White_Pelican_0047_97190.jpg,101,1
5911,101.White_Pelican/White_Pelican_0053_96236.jpg,101,1
5912,101.White_Pelican/White_Pelican_0054_97528.jpg,101,1
5913,101.White_Pelican/White_Pelican_0024_96554.jpg,101,1
5915,102.Western_Wood_Pewee/Western_Wood_Pewee_0016_98082.jpg,102,1
5918,102.Western_Wood_Pewee/Western_Wood_Pewee_0021_98101.jpg,102,1
5921,102.Western_Wood_Pewee/Western_Wood_Pewee_0046_98113.jpg,102,1
5929,102.Western_Wood_Pewee/Western_Wood_Pewee_0074_98282.jpg,102,1
5930,102.Western_Wood_Pewee/Western_Wood_Pewee_0007_97985.jpg,102,1
5931,102.Western_Wood_Pewee/Western_Wood_Pewee_0015_98184.jpg,102,1
5933,102.Western_Wood_Pewee/Western_Wood_Pewee_0026_98191.jpg,102,1
5934,102.Western_Wood_Pewee/Western_Wood_Pewee_0012_98031.jpg,102,1
5936,102.Western_Wood_Pewee/Western_Wood_Pewee_0011_98205.jpg,102,1
5938,102.Western_Wood_Pewee/Western_Wood_Pewee_0057_795040.jpg,102,1
5942,102.Western_Wood_Pewee/Western_Wood_Pewee_0060_795045.jpg,102,1
5944,102.Western_Wood_Pewee/Western_Wood_Pewee_0079_795047.jpg,102,1
5945,102.Western_Wood_Pewee/Western_Wood_Pewee_0041_795048.jpg,102,1
5946,102.Western_Wood_Pewee/Western_Wood_Pewee_0003_795050.jpg,102,1
5947,102.Western_Wood_Pewee/Western_Wood_Pewee_0040_795051.jpg,102,1
5949,102.Western_Wood_Pewee/Western_Wood_Pewee_0020_795054.jpg,102,1
5950,102.Western_Wood_Pewee/Western_Wood_Pewee_0028_795057.jpg,102,1
5952,102.Western_Wood_Pewee/Western_Wood_Pewee_0072_98035.jpg,102,1
5955,102.Western_Wood_Pewee/Western_Wood_Pewee_0035_795062.jpg,102,1
5956,102.Western_Wood_Pewee/Western_Wood_Pewee_0039_795063.jpg,102,1
5957,102.Western_Wood_Pewee/Western_Wood_Pewee_0054_97982.jpg,102,1
5959,102.Western_Wood_Pewee/Western_Wood_Pewee_0004_98257.jpg,102,1
5960,102.Western_Wood_Pewee/Western_Wood_Pewee_0076_98002.jpg,102,1
5961,102.Western_Wood_Pewee/Western_Wood_Pewee_0008_795043.jpg,102,1
5962,102.Western_Wood_Pewee/Western_Wood_Pewee_0059_98262.jpg,102,1
5963,102.Western_Wood_Pewee/Western_Wood_Pewee_0049_98263.jpg,102,1
5965,102.Western_Wood_Pewee/Western_Wood_Pewee_0081_98270.jpg,102,1
5966,102.Western_Wood_Pewee/Western_Wood_Pewee_0030_98272.jpg,102,1
5967,102.Western_Wood_Pewee/Western_Wood_Pewee_0047_98274.jpg,102,1
5969,102.Western_Wood_Pewee/Western_Wood_Pewee_0068_98024.jpg,102,1
5976,103.Sayornis/Sayornis_0066_98309.jpg,103,1
5978,103.Sayornis/Sayornis_0086_98829.jpg,103,1
5979,103.Sayornis/Sayornis_0036_98323.jpg,103,1
5980,103.Sayornis/Sayornis_0106_98841.jpg,103,1
5981,103.Sayornis/Sayornis_0070_99354.jpg,103,1
5987,103.Sayornis/Sayornis_0127_98865.jpg,103,1
5989,103.Sayornis/Sayornis_0012_98881.jpg,103,1
5991,103.Sayornis/Sayornis_0109_98906.jpg,103,1
5993,103.Sayornis/Sayornis_0111_98406.jpg,103,1
5994,103.Sayornis/Sayornis_0129_98924.jpg,103,1
5996,103.Sayornis/Sayornis_0098_98419.jpg,103,1
5999,103.Sayornis/Sayornis_0076_98941.jpg,103,1
6002,103.Sayornis/Sayornis_0038_98441.jpg,103,1
6003,103.Sayornis/Sayornis_0005_98958.jpg,103,1
6005,103.Sayornis/Sayornis_0114_98976.jpg,103,1
6006,103.Sayornis/Sayornis_0085_99503.jpg,103,1
6007,103.Sayornis/Sayornis_0081_99508.jpg,103,1
6016,103.Sayornis/Sayornis_0099_98593.jpg,103,1
6017,103.Sayornis/Sayornis_0002_98596.jpg,103,1
6019,103.Sayornis/Sayornis_0011_98610.jpg,103,1
6020,103.Sayornis/Sayornis_0010_98611.jpg,103,1
6021,103.Sayornis/Sayornis_0133_99129.jpg,103,1
6022,103.Sayornis/Sayornis_0003_98618.jpg,103,1
6023,103.Sayornis/Sayornis_0025_98620.jpg,103,1
6024,103.Sayornis/Sayornis_0113_98630.jpg,103,1
6025,103.Sayornis/Sayornis_0056_99553.jpg,103,1
6026,103.Sayornis/Sayornis_0019_98636.jpg,103,1
6027,103.Sayornis/Sayornis_0130_98678.jpg,103,1
6030,103.Sayornis/Sayornis_0020_98727.jpg,103,1
6033,103.Sayornis/Sayornis_0058_98798.jpg,103,1
6034,104.American_Pipit/American_Pipit_0039_99841.jpg,104,1
6036,104.American_Pipit/American_Pipit_0074_100154.jpg,104,1
6038,104.American_Pipit/American_Pipit_0006_99857.jpg,104,1
6039,104.American_Pipit/American_Pipit_0031_99607.jpg,104,1
6040,104.American_Pipit/American_Pipit_0021_100378.jpg,104,1
6041,104.American_Pipit/American_Pipit_0082_99867.jpg,104,1
6042,104.American_Pipit/American_Pipit_0114_100380.jpg,104,1
6043,104.American_Pipit/American_Pipit_0008_100390.jpg,104,1
6045,104.American_Pipit/American_Pipit_0011_99630.jpg,104,1
6051,104.American_Pipit/American_Pipit_0036_99658.jpg,104,1
6052,104.American_Pipit/American_Pipit_0019_99810.jpg,104,1
6057,104.American_Pipit/American_Pipit_0015_99932.jpg,104,1
6058,104.American_Pipit/American_Pipit_0027_100189.jpg,104,1
6059,104.American_Pipit/American_Pipit_0024_99813.jpg,104,1
6060,104.American_Pipit/American_Pipit_0113_99939.jpg,104,1
6062,104.American_Pipit/American_Pipit_0045_99687.jpg,104,1
6063,104.American_Pipit/American_Pipit_0034_99946.jpg,104,1
6065,104.American_Pipit/American_Pipit_0037_99954.jpg,104,1
6067,104.American_Pipit/American_Pipit_0095_99959.jpg,104,1
6069,104.American_Pipit/American_Pipit_0058_100218.jpg,104,1
6073,104.American_Pipit/American_Pipit_0102_99979.jpg,104,1
6074,104.American_Pipit/American_Pipit_0067_100237.jpg,104,1
6078,104.American_Pipit/American_Pipit_0085_100246.jpg,104,1
6079,104.American_Pipit/American_Pipit_0087_99996.jpg,104,1
6080,104.American_Pipit/American_Pipit_0062_100000.jpg,104,1
6081,104.American_Pipit/American_Pipit_0089_100260.jpg,104,1
6082,104.American_Pipit/American_Pipit_0116_100015.jpg,104,1
6084,104.American_Pipit/American_Pipit_0002_100023.jpg,104,1
6087,104.American_Pipit/American_Pipit_0081_99785.jpg,104,1
6093,104.American_Pipit/American_Pipit_0073_99642.jpg,104,1
6094,105.Whip_poor_Will/Whip_Poor_Will_0011_796416.jpg,105,1
6095,105.Whip_poor_Will/Whip_Poor_Will_0048_796417.jpg,105,1
6096,105.Whip_poor_Will/Whip_Poor_Will_0040_100482.jpg,105,1
6098,105.Whip_poor_Will/Whip_Poor_Will_0008_796420.jpg,105,1
6101,105.Whip_poor_Will/Whip_Poor_Will_0009_796423.jpg,105,1
6102,105.Whip_poor_Will/Whip_Poor_Will_0016_796424.jpg,105,1
6107,105.Whip_poor_Will/Whip_Poor_Will_0017_796429.jpg,105,1
6108,105.Whip_poor_Will/Whip_Poor_Will_0035_796430.jpg,105,1
6109,105.Whip_poor_Will/Whip_Poor_Will_0007_796431.jpg,105,1
6110,105.Whip_poor_Will/Whip_Poor_Will_0006_22800.jpg,105,1
6116,105.Whip_poor_Will/Whip_Poor_Will_0013_796439.jpg,105,1
6117,105.Whip_poor_Will/Whip_Poor_Will_0046_796440.jpg,105,1
6119,105.Whip_poor_Will/Whip_Poor_Will_0043_796442.jpg,105,1
6120,105.Whip_poor_Will/Whip_Poor_Will_0049_83621.jpg,105,1
6121,105.Whip_poor_Will/Whip_Poor_Will_0004_100479.jpg,105,1
6123,105.Whip_poor_Will/Whip_Poor_Will_0031_100397.jpg,105,1
6125,105.Whip_poor_Will/Whip_Poor_Will_0030_100412.jpg,105,1
6126,105.Whip_poor_Will/Whip_Poor_Will_0038_100443.jpg,105,1
6127,105.Whip_poor_Will/Whip_Poor_Will_0024_100444.jpg,105,1
6129,105.Whip_poor_Will/Whip_Poor_Will_0026_100456.jpg,105,1
6130,105.Whip_poor_Will/Whip_Poor_Will_0010_100464.jpg,105,1
6131,105.Whip_poor_Will/Whip_Poor_Will_0018_796403.jpg,105,1
6132,105.Whip_poor_Will/Whip_Poor_Will_0037_796405.jpg,105,1
6133,105.Whip_poor_Will/Whip_Poor_Will_0033_82166.jpg,105,1
6134,105.Whip_poor_Will/Whip_Poor_Will_0044_796407.jpg,105,1
6136,105.Whip_poor_Will/Whip_Poor_Will_0003_796409.jpg,105,1
6138,105.Whip_poor_Will/Whip_Poor_Will_0001_796411.jpg,105,1
6139,105.Whip_poor_Will/Whip_Poor_Will_0047_796412.jpg,105,1
6141,105.Whip_poor_Will/Whip_Poor_Will_0012_796414.jpg,105,1
6142,105.Whip_poor_Will/Whip_Poor_Will_0050_796415.jpg,105,1
